HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.choice,Approve,Reject
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,35USIKEBNTOGVFTM6MGAP9VKOPI6NW,A2B1YSMEHN1G2K,Approved,Tue Aug 14 18:48:27 PDT 2018,Tue Aug 14 18:50:27 PDT 2018,Fri Aug 17 18:50:27 PDT 2018,Tue Aug 14 19:40:41 PDT 2018,,,120,100% (14/14),100% (14/14),100% (14/14),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3AWETUDC940Q5O26BB0THZSY7UKZIZ,A3UM3RQRAL4DP5,Approved,Tue Aug 14 18:47:51 PDT 2018,Tue Aug 14 18:47:58 PDT 2018,Fri Aug 17 18:47:58 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,7,100% (10/10),100% (10/10),100% (10/10),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3BQU611VFRSIOWRQ3J0HRIR291999B,A38EYKBZOFPAO5,Approved,Tue Aug 14 18:48:22 PDT 2018,Tue Aug 14 18:48:46 PDT 2018,Fri Aug 17 18:48:46 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,24,100% (1/1),100% (1/1),100% (1/1),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3GNA64GUZGC5F860HVYM1XCPX5U5Q2,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:15 PDT 2018,Tue Aug 14 18:49:04 PDT 2018,Fri Aug 17 18:49:04 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,109,100% (34/34),100% (34/34),100% (34/34),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3HL8HNGX479RP6I365091EDDCZ49F3,A1BW8BW8LB6ZPC,Approved,Tue Aug 14 18:48:31 PDT 2018,Tue Aug 14 18:48:35 PDT 2018,Fri Aug 17 18:48:35 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,4,100% (5/5),100% (5/5),100% (5/5),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3VW6495TLL8CQY76J7KDPGDKRJEYYD,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:46:59 PDT 2018,Tue Aug 14 18:47:02 PDT 2018,Fri Aug 17 18:47:02 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,3,100% (41/41),100% (41/41),100% (41/41),liveE5AaQ:liveJRkqM.png,optionB,,
3Q2T3FD0OOG8TVNALHYAG8ZCBYY3MH,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3XM0HYN6NM7KBFYESJC05MSS527EPL,A1C6BNLZXBOMT7,Approved,Tue Aug 14 18:48:30 PDT 2018,Tue Aug 14 19:26:23 PDT 2018,Fri Aug 17 19:26:23 PDT 2018,Tue Aug 14 19:40:42 PDT 2018,,,2273,100% (7/7),100% (7/7),100% (7/7),liveE5AaQ:liveJRkqM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,31EUONYN2XBJSQ8Z89OVGQBOVSDOVJ,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:47:12 PDT 2018,Tue Aug 14 18:47:17 PDT 2018,Fri Aug 17 18:47:17 PDT 2018,Tue Aug 14 19:40:01 PDT 2018,,,5,100% (19/19),100% (19/19),100% (19/19),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,358UUM7WR1BKEDZJI32J470QKXQR73,AFAMC5N8YVPJZ,Approved,Tue Aug 14 18:47:15 PDT 2018,Tue Aug 14 18:47:21 PDT 2018,Fri Aug 17 18:47:21 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,6,100% (9/9),100% (9/9),100% (9/9),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,38JBBYETQQIYMMCVUZKC2OHXE6B4EK,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:21 PDT 2018,Tue Aug 14 18:49:35 PDT 2018,Fri Aug 17 18:49:35 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,134,100% (34/34),100% (34/34),100% (34/34),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3B1NLC6UG14IVTU5YE2O5PD4IIMGP4,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:08 PDT 2018,Tue Aug 14 18:48:10 PDT 2018,Fri Aug 17 18:48:10 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3FTOP5WARHWPYEGMPZ81N14C22QJ03,AF3EMBTO817L3,Approved,Tue Aug 14 18:46:59 PDT 2018,Tue Aug 14 18:47:03 PDT 2018,Fri Aug 17 18:47:03 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,4,100% (11/11),100% (11/11),100% (11/11),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3H0W84IWBMA5NSET5BGPAHS76KUREP,ATV47Z6T02GHA,Approved,Tue Aug 14 18:47:28 PDT 2018,Tue Aug 14 18:47:30 PDT 2018,Fri Aug 17 18:47:30 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,2,100% (25/25),100% (25/25),100% (25/25),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3LEIZ60CDL7XUN937HUG46TVO4XZ9G,A3UM3RQRAL4DP5,Approved,Tue Aug 14 18:47:33 PDT 2018,Tue Aug 14 18:47:40 PDT 2018,Fri Aug 17 18:47:40 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,7,100% (10/10),100% (10/10),100% (10/10),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3LKC68YZ3CBW7F84YJTR2SU221FWO1,A1F01FVEPYCPHO,Approved,Tue Aug 14 18:48:09 PDT 2018,Tue Aug 14 18:48:38 PDT 2018,Fri Aug 17 18:48:38 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,29,100% (21/21),100% (21/21),100% (21/21),liveMQzbL:live86ZrM.png,optionB,,
3QGTX7BCHQAB6H9XEPCX37T54Y6Z5J,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3ON104KXQM4S3MYMFZEIOUOXLAG4W0,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:47:56 PDT 2018,Tue Aug 14 18:48:00 PDT 2018,Fri Aug 17 18:48:00 PDT 2018,Tue Aug 14 19:40:02 PDT 2018,,,4,100% (21/21),100% (21/21),100% (21/21),liveMQzbL:live86ZrM.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,345LHZDEDZ0UTMQDKLUYW1BUMU8U35,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:35 PDT 2018,Tue Aug 14 18:51:13 PDT 2018,Fri Aug 17 18:51:13 PDT 2018,Tue Aug 14 19:40:05 PDT 2018,,,218,100% (34/34),100% (34/34),100% (34/34),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,39RP059MEJ1GJ9PHQCIINASCX0JMBX,ATIGCUKIPNWG0,Approved,Tue Aug 14 18:48:32 PDT 2018,Tue Aug 14 18:48:40 PDT 2018,Fri Aug 17 18:48:40 PDT 2018,Tue Aug 14 19:40:05 PDT 2018,,,8,100% (12/12),100% (12/12),100% (12/12),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3AQF3RZ55AQ47NG58YXXH4MBMYW6FP,A1BW8BW8LB6ZPC,Approved,Tue Aug 14 18:48:15 PDT 2018,Tue Aug 14 18:48:21 PDT 2018,Fri Aug 17 18:48:21 PDT 2018,Tue Aug 14 19:40:05 PDT 2018,,,6,100% (5/5),100% (5/5),100% (5/5),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3D8YOU6S9GSTQ5DV3NSW34NEWLB6UO,AFG3FXABPGSZS,Approved,Tue Aug 14 18:48:33 PDT 2018,Tue Aug 14 18:53:03 PDT 2018,Fri Aug 17 18:53:03 PDT 2018,Tue Aug 14 19:40:05 PDT 2018,,,270,100% (6/6),100% (6/6),100% (6/6),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3E7TUJ2EGEUURM47FZ5JDEAS0MO9DS,A23MOF1WG1Z6KB,Approved,Tue Aug 14 18:48:30 PDT 2018,Tue Aug 14 18:48:34 PDT 2018,Fri Aug 17 18:48:34 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,4,100% (7/7),100% (7/7),100% (7/7),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3HWRJOOET7AHO7E6K0GU0RX3SMEES1,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:33 PDT 2018,Tue Aug 14 18:48:36 PDT 2018,Fri Aug 17 18:48:36 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,3,100% (41/41),100% (41/41),100% (41/41),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3IHR8NYAM992JD1L3D0NW0G1SDD4P5,A1P8K83P1987GB,Approved,Tue Aug 14 18:47:38 PDT 2018,Tue Aug 14 18:47:42 PDT 2018,Fri Aug 17 18:47:42 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,4,100% (33/33),100% (33/33),100% (33/33),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3PMBY0YE29BKMUYTF3A8T8SAFMC9CS,A2LWBCHIJ4STE5,Approved,Tue Aug 14 18:48:28 PDT 2018,Tue Aug 14 18:48:39 PDT 2018,Fri Aug 17 18:48:39 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,11,100% (2/2),100% (2/2),100% (2/2),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3ZPPDN2SLX4ZJSI7BUG3JWSD0YP9EL,A1X9OTML2CUQBD,Approved,Tue Aug 14 18:48:30 PDT 2018,Tue Aug 14 18:48:32 PDT 2018,Fri Aug 17 18:48:32 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,2,100% (19/19),100% (19/19),100% (19/19),livecGEHE:liveSkNnu.png,optionB,,
3QHITW7OYPHZYVKNMPK1KPXNR9NAQ7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3ZR9AIQJUDHZVWX1MSLXHZFTK5140Y,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:46:41 PDT 2018,Tue Aug 14 18:46:45 PDT 2018,Fri Aug 17 18:46:45 PDT 2018,Tue Aug 14 19:40:06 PDT 2018,,,4,100% (31/31),100% (31/31),100% (31/31),livecGEHE:liveSkNnu.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,34FNN24DCOHEOAXM85FGEJFRWEB5Y5,A7150GR6HHY5D,Approved,Tue Aug 14 18:47:38 PDT 2018,Tue Aug 14 18:47:46 PDT 2018,Fri Aug 17 18:47:46 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,8,100% (6/6),100% (6/6),100% (6/6),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,37TRT2X24SZQI1JWNF5Q7I0VT6OBJI,A2HT9ZNMIXPS91,Approved,Tue Aug 14 18:48:09 PDT 2018,Tue Aug 14 18:48:15 PDT 2018,Fri Aug 17 18:48:15 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,6,100% (5/5),100% (5/5),100% (5/5),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3DY46V3X3RQGMMN2X3AJ3MHY19755P,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:48:10 PDT 2018,Tue Aug 14 18:48:15 PDT 2018,Fri Aug 17 18:48:15 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,5,100% (22/22),100% (22/22),100% (22/22),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3MTMREQS4XQ75BE3O0O91XAXDKBWA2,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:47:44 PDT 2018,Tue Aug 14 18:47:46 PDT 2018,Fri Aug 17 18:47:46 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,2,100% (41/41),100% (41/41),100% (41/41),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3NPI0JQDAQDM0YGBIE1V48ST8CTTPP,A2MPEH2IT5MWKW,Approved,Tue Aug 14 18:47:19 PDT 2018,Tue Aug 14 18:47:34 PDT 2018,Fri Aug 17 18:47:34 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,15,100% (6/6),100% (6/6),100% (6/6),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3TUI152ZZDV6RQ5HG8WAY7Z8LPP1QG,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:47:52 PDT 2018,Tue Aug 14 18:47:56 PDT 2018,Fri Aug 17 18:47:56 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,4,100% (31/31),100% (31/31),100% (31/31),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3TYCR1GOTERSVPACWEX69FKQOYELZZ,AF3EMBTO817L3,Approved,Tue Aug 14 18:46:43 PDT 2018,Tue Aug 14 18:46:48 PDT 2018,Fri Aug 17 18:46:48 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,5,100% (11/11),100% (11/11),100% (11/11),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3W92K5RLWWPXKG2H3USW7KBXEX95VW,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:47:32 PDT 2018,Tue Aug 14 18:50:44 PDT 2018,Fri Aug 17 18:50:44 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,192,100% (34/34),100% (34/34),100% (34/34),live4fwRy:livenu1tl.png,optionB,,
3S4TINXCC1V1WTCZDQSTQVMTUQPOB7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3YZ8UPK3VVUI6MMWDE5ZP4FOS7LUC3,ATV47Z6T02GHA,Approved,Tue Aug 14 18:47:49 PDT 2018,Tue Aug 14 18:47:53 PDT 2018,Fri Aug 17 18:47:53 PDT 2018,Tue Aug 14 19:40:33 PDT 2018,,,4,100% (25/25),100% (25/25),100% (25/25),live4fwRy:livenu1tl.png,optionB,,
3SX4X51T81HWDJ777CSXVK2NC84OAC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,30OG32W0SWJK8UM1C4Z81XNX5N6ENP,A3DIUIYXBJIKQN,Approved,Tue Aug 14 18:48:24 PDT 2018,Tue Aug 14 18:48:29 PDT 2018,Fri Aug 17 18:48:29 PDT 2018,Tue Aug 14 19:40:10 PDT 2018,,,5,100% (22/22),100% (22/22),100% (22/22),liveiVMty:livee906x.png,optionB,,
